2015-06-26 20:23:03.233732,1,6,5426740,0,5743207,0,0,0,10378,10373,11910,11650,0,0,160,49348005
2015-06-26 20:25:26.024149,1,6,5426854,1,5774268,1,0,1,10379,10364,10971,10906,0,0,5186167,54555255
2015-06-26 20:25:50.551564,1,6,5450962,1,5675517,0,0,1,10376,10368,0,11156,0,0,6122469,55495302
2015-06-26 20:31:53.383373,1,6,5443884,1,5693787,0,1,1,10377,10370,0,0,0,0,16520523,24
2015-06-26 20:33:08.065336,1,6,5428856,0,5731142,0,1,0,10382,10366,0,10928,0,0,19251650,2741824
2015-06-26 20:34:16.773478,1,6,5421031,1,5676196,1,1,1,10380,10369,0,0,0,0,21627108,5126783
2015-06-26 20:34:45.339789,1,6,5432172,0,5681097,0,0,0,10376,10367,10783,11717,0,0,22550858,6054228
2015-06-26 20:42:16.961574,1,7,5428155,1,5735419,1,0,0,10379,10365,0,10752,0,0,0,0
2015-06-26 20:49:15.237052,1,7,5424453,1,5671356,1,1,0,10383,10365,0,0,7575,0,0,0
2015-06-26 21:00:28.059364,1,7,5425180,1,5673204,1,0,1,10378,10362,0,11377,0,0,191,0
2015-06-26 21:08:31.991265,1,7,5423877,0,5675218,0,1,1,10378,10369,10989,0,0,0,104,105
2015-06-26 21:09:54.224594,1,7,5422184,1,5680178,1,0,0,10377,10371,0,0,0,0,46,3416408
2015-06-26 21:10:13.780415,1,7,5424035,1,5806141,1,1,0,10381,10366,0,10899,0,0,116,4262348
2015-06-26 21:10:15.252602,1,7,5424555,0,5698467,1,0,0,10379,10370,11413,0,0,0,249,4324980
2015-06-26 21:16:17.247290,1,7,5441087,1,5840468,1,1,0,10378,10365,0,0,0,0,122,19569335
2015-06-26 21:19:18.067876,1,7,5443314,1,5760275,1,0,0,10379,10371,10821,10736,0,0,111,26565934
2015-06-26 21:19:33.574881,1,7,5430114,0,5689432,1,0,0,10380,10369,11501,10847,0,0,106,27241370
2015-06-26 21:20:13.937874,1,7,5423197,0,5832508,0,0,0,10383,10368,0,0,0,0,232,28504026
2015-06-26 21:23:55.577550,1,8,5421917,1,5672262,1,1,1,10375,10367,0,11636,0,0,131,0
